trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
137,64,Maze,0,137037,0,WallAware,1,BiA*,WallAware,0.3597,1651,11,873,1,1
138,64,Maze,0,138038,0,WallAware,1,BFS,None,0.2471,1921,9,599,1,1
138,64,Maze,0,138038,0,WallAware,1,Dijkstra,None,0.3177,1921,9,599,1,1
138,64,Maze,0,138038,0,WallAware,1,Greedy,Manhattan,0.1512,861,14,599,1,1
138,64,Maze,0,138038,0,WallAware,1,A*,WallAware,0.4304,1858,9,599,1,1
138,64,Maze,0,138038,0,WallAware,1,BiA*,WallAware,0.3170,1443,12,599,1,1
139,64,Maze,0,139039,0,WallAware,1,BFS,None,0.2476,1921,9,700,1,1
139,64,Maze,0,139039,0,WallAware,1,Dijkstra,None,0.3366,1921,8,700,1,1
139,64,Maze,0,139039,0,WallAware,1,Greedy,Manhattan,0.3267,1852,14,700,1,1
139,64,Maze,0,139039,0,WallAware,1,A*,WallAware,0.4004,1921,10,700,1,1
139,64,Maze,0,139039,0,WallAware,1,BiA*,WallAware,0.3145,1463,10,700,1,1
140,64,Maze,0,140040,0,WallAware,1,BFS,None,0.3064,1921,8,899,1,1
140,64,Maze,0,140040,0,WallAware,1,Dijkstra,None,0.3442,1921,6,899,1,1
140,64,Maze,0,140040,0,WallAware,1,Greedy,Manhattan,0.2789,1589,7,899,1,1
140,64,Maze,0,140040,0,WallAware,1,A*,WallAware,0.3948,1921,7,899,1,1
140,64,Maze,0,140040,0,WallAware,1,BiA*,WallAware,0.3852,1765,14,899,1,1
141,64,Maze,0,141041,0,WallAware,1,BFS,None,0.2912,1921,11,602,1,1
141,64,Maze,0,141041,0,WallAware,1,Dijkstra,None,0.3515,1921,9,602,1,1
141,64,Maze,0,141041,0,WallAware,1,Greedy,Manhattan,0.4134,1694,20,602,1,1
141,64,Maze,0,141041,0,WallAware,1,A*,WallAware,0.4113,1917,13,602,1,1
141,64,Maze,0,141041,0,WallAware,1,BiA*,WallAware,0.3526,1552,15,602,1,1
142,64,Maze,0,142042,0,WallAware,1,BFS,None,0.2767,1921,11,467,1,1
142,64,Maze,0,142042,0,WallAware,1,Dijkstra,None,0.3616,1921,9,467,1,1
142,64,Maze,0,142042,0,WallAware,1,Greedy,Manhattan,0.2237,1130,14,467,1,1
142,64,Maze,0,142042,0,WallAware,1,A*,WallAware,0.4558,1914,13,467,1,1
142,64,Maze,0,142042,0,WallAware,1,BiA*,WallAware,0.3713,1255,14,467,1,1
143,64,Maze,0,143043,0,WallAware,1,BFS,None,0.2774,1921,13,569,1,1
143,64,Maze,0,143043,0,WallAware,1,Dijkstra,None,0.3600,1921,10,569,1,1
143,64,Maze,0,143043,0,WallAware,1,Greedy,Manhattan,0.1809,1080,7,569,1,1
143,64,Maze,0,143043,0,WallAware,1,A*,WallAware,0.4006,1921,13,569,1,1
143,64,Maze,0,143043,0,WallAware,1,BiA*,WallAware,0.2110,971,12,569,1,1
144,64,Maze,0,144044,0,WallAware,1,BFS,None,0.2818,1921,8,736,1,1
144,64,Maze,0,144044,0,WallAware,1,Dijkstra,None,0.3408,1921,7,736,1,1
144,64,Maze,0,144044,0,WallAware,1,Greedy,Manhattan,0.2496,1164,8,736,1,1
144,64,Maze,0,144044,0,WallAware,1,A*,WallAware,0.4512,1921,8,736,1,1
144,64,Maze,0,144044,0,WallAware,1,BiA*,WallAware,0.3155,1320,12,736,1,1
145,64,Maze,0,145045,0,WallAware,1,BFS,None,0.2768,1921,6,1188,1,1
145,64,Maze,0,145045,0,WallAware,1,Dijkstra,None,0.3400,1921,5,1188,1,1
145,64,Maze,0,145045,0,WallAware,1,Greedy,Manhattan,0.3057,1597,17,1188,1,1
145,64,Maze,0,145045,0,WallAware,1,A*,WallAware,0.3958,1909,6,1188,1,1
145,64,Maze,0,145045,0,WallAware,1,BiA*,WallAware,0.4430,1894,9,1188,1,1
146,64,Maze,0,146046,0,WallAware,1,BFS,None,0.2347,1921,7,1012,1,1
146,64,Maze,0,146046,0,WallAware,1,Dijkstra,None,0.3383,1921,5,1012,1,1
146,64,Maze,0,146046,0,WallAware,1,Greedy,Manhattan,0.3024,1805,8,1012,1,1
146,64,Maze,0,146046,0,WallAware,1,A*,WallAware,0.3764,1917,6,1012,1,1
146,64,Maze,0,146046,0,WallAware,1,BiA*,WallAware,0.3976,1881,11,1012,1,1
147,64,Maze,0,147047,0,WallAware,1,BFS,None,0.2890,1921,8,918,1,1
147,64,Maze,0,147047,0,WallAware,1,Dijkstra,None,0.3168,1921,7,918,1,1
147,64,Maze,0,147047,0,WallAware,1,Greedy,Manhattan,0.3137,1905,9,918,1,1
147,64,Maze,0,147047,0,WallAware,1,A*,WallAware,0.3707,1921,8,918,1,1
147,64,Maze,0,147047,0,WallAware,1,BiA*,WallAware,0.3698,1764,11,918,1,1
148,64,Maze,0,148048,0,WallAware,1,BFS,None,0.2409,1910,11,728,1,1
148,64,Maze,0,148048,0,WallAware,1,Dijkstra,None,0.3066,1911,10,728,1,1
148,64,Maze,0,148048,0,WallAware,1,Greedy,Manhattan,0.2362,1364,14,728,1,1
148,64,Maze,0,148048,0,WallAware,1,A*,WallAware,0.4347,1885,9,728,1,1
148,64,Maze,0,148048,0,WallAware,1,BiA*,WallAware,0.4594,1582,12,728,1,1
149,64,Maze,0,149049,0,WallAware,1,BFS,None,0.2559,1921,9,614,1,1
149,64,Maze,0,149049,0,WallAware,1,Dijkstra,None,0.3271,1921,8,614,1,1
149,64,Maze,0,149049,0,WallAware,1,Greedy,Manhattan,0.3189,1797,10,614,1,1
149,64,Maze,0,149049,0,WallAware,1,A*,WallAware,0.3981,1921,13,614,1,1
149,64,Maze,0,149049,0,WallAware,1,BiA*,WallAware,0.4558,1598,18,614,1,1
150,64,Maze,0,150050,0,WallAware,1,BFS,None,0.2464,1920,10,556,1,1
150,64,Maze,0,150050,0,WallAware,1,Dijkstra,None,0.3214,1921,8,556,1,1
150,64,Maze,0,150050,0,WallAware,1,Greedy,Manhattan,0.2582,1510,13,556,1,1
150,64,Maze,0,150050,0,WallAware,1,A*,WallAware,0.4767,1870,10,556,1,1
150,64,Maze,0,150050,0,WallAware,1,BiA*,WallAware,0.3587,1601,15,556,1,1
151,64,Maze,0,151051,0,WallAware,1,BFS,None,0.2496,1921,9,642,1,1
151,64,Maze,0,151051,0,WallAware,1,Dijkstra,None,0.3211,1921,8,642,1,1
151,64,Maze,0,151051,0,WallAware,1,Greedy,Manhattan,0.2249,1296,14,642,1,1
151,64,Maze,0,151051,0,WallAware,1,A*,WallAware,0.4022,1920,10,642,1,1
151,64,Maze,0,151051,0,WallAware,1,BiA*,WallAware,0.3515,1431,12,642,1,1
152,64,Maze,0,152052,0,WallAware,1,BFS,None,0.2743,1921,10,574,1,1
152,64,Maze,0,152052,0,WallAware,1,Dijkstra,None,0.3515,1921,10,574,1,1
152,64,Maze,0,152052,0,WallAware,1,Greedy,Manhattan,0.2828,1484,16,574,1,1
152,64,Maze,0,152052,0,WallAware,1,A*,WallAware,0.4689,1913,10,574,1,1
152,64,Maze,0,152052,0,WallAware,1,BiA*,WallAware,0.4744,1416,10,574,1,1
153,64,Maze,0,153053,0,WallAware,1,BFS,None,0.2692,1921,12,468,1,1
153,64,Maze,0,153053,0,WallAware,1,Dijkstra,None,0.4375,1921,11,468,1,1
153,64,Maze,0,153053,0,WallAware,1,Greedy,Manhattan,0.1780,1025,12,468,1,1
153,64,Maze,0,153053,0,WallAware,1,A*,WallAware,0.3770,1725,11,468,1,1
153,64,Maze,0,153053,0,WallAware,1,BiA*,WallAware,0.1714,813,13,468,1,1
154,64,Maze,0,154054,0,WallAware,1,BFS,None,0.2452,1921,8,1096,1,1
154,64,Maze,0,154054,0,WallAware,1,Dijkstra,None,0.2951,1921,6,1096,1,1
154,64,Maze,0,154054,0,WallAware,1,Greedy,Manhattan,0.3476,1791,5,1096,1,1
154,64,Maze,0,154054,0,WallAware,1,A*,WallAware,0.3677,1921,6,1096,1,1
154,64,Maze,0,154054,0,WallAware,1,BiA*,WallAware,0.4212,1920,11,1096,1,1
155,64,Maze,0,155055,0,WallAware,1,BFS,None,0.2462,1912,9,715,1,1
155,64,Maze,0,155055,0,WallAware,1,Dijkstra,None,0.3110,1911,7,715,1,1
155,64,Maze,0,155055,0,WallAware,1,Greedy,Manhattan,0.2948,1690,12,715,1,1
155,64,Maze,0,155055,0,WallAware,1,A*,WallAware,0.3922,1893,9,715,1,1
155,64,Maze,0,155055,0,WallAware,1,BiA*,WallAware,0.4875,1781,13,715,1,1
156,64,Maze,0,156056,0,WallAware,1,BFS,None,0.2776,1921,10,716,1,1
156,64,Maze,0,156056,0,WallAware,1,Dijkstra,None,0.3680,1921,8,716,1,1
156,64,Maze,0,156056,0,WallAware,1,Greedy,Manhattan,0.4614,1881,9,716,1,1
156,64,Maze,0,156056,0,WallAware,1,A*,WallAware,0.5559,1921,11,716,1,1
156,64,Maze,0,156056,0,WallAware,1,BiA*,WallAware,0.3562,1468,11,716,1,1
157,64,Maze,0,157057,0,WallAware,1,BFS,None,0.2528,1921,10,883,1,1
157,64,Maze,0,157057,0,WallAware,1,Dijkstra,None,0.3146,1921,9,883,1,1
157,64,Maze,0,157057,0,WallAware,1,Greedy,Manhattan,0.3041,1773,10,883,1,1
157,64,Maze,0,157057,0,WallAware,1,A*,WallAware,0.3812,1921,9,883,1,1
157,64,Maze,0,157057,0,WallAware,1,BiA*,WallAware,0.3456,1609,13,883,1,1
158,64,Maze,0,158058,0,WallAware,1,BFS,None,0.2469,1911,9,697,1,1
158,64,Maze,0,158058,0,WallAware,1,Dijkstra,None,0.3207,1910,8,697,1,1
158,64,Maze,0,158058,0,WallAware,1,Greedy,Manhattan,0.2346,1370,11,697,1,1
158,64,Maze,0,158058,0,WallAware,1,A*,WallAware,0.3700,1796,9,697,1,1
158,64,Maze,0,158058,0,WallAware,1,BiA*,WallAware,0.3545,1646,12,697,1,1
159,64,Maze,0,159059,0,WallAware,1,BFS,None,0.2473,1921,8,911,1,1
159,64,Maze,0,159059,0,WallAware,1,Dijkstra,None,0.3169,1921,7,911,1,1
159,64,Maze,0,159059,0,WallAware,1,Greedy,Manhattan,0.3245,1907,12,911,1,1
159,64,Maze,0,159059,0,WallAware,1,A*,WallAware,0.3782,1921,8,911,1,1
159,64,Maze,0,159059,0,WallAware,1,BiA*,WallAware,0.4742,1902,14,911,1,1
160,64,Maze,0,160060,0,WallAware,1,BFS,None,0.4231,1921,8,599,1,1
160,64,Maze,0,160060,0,WallAware,1,Dijkstra,None,0.3661,1921,7,599,1,1
160,64,Maze,0,160060,0,WallAware,1,Greedy,Manhattan,0.2593,1445,16,599,1,1
160,64,Maze,0,160060,0,WallAware,1,A*,WallAware,0.4472,1918,10,599,1,1
160,64,Maze,0,160060,0,WallAware,1,BiA*,WallAware,0.3427,1528,14,599,1,1
161,64,Maze,0,161061,0,WallAware,1,BFS,None,0.2508,1921,7,771,1,1
161,64,Maze,0,161061,0,WallAware,1,Dijkstra,None,0.3211,1921,6,771,1,1
161,64,Maze,0,161061,0,WallAware,1,Greedy,Manhattan,0.3640,1659,14,771,1,1
161,64,Maze,0,161061,0,WallAware,1,A*,WallAware,0.3882,1902,8,771,1,1
161,64,Maze,0,161061,0,WallAware,1,BiA*,WallAware,0.3854,1769,12,771,1,1
162,64,Maze,0,162062,0,WallAware,1,BFS,None,0.2479,1921,8,787,1,1
162,64,Maze,0,162062,0,WallAware,1,Dijkstra,None,0.3178,1921,6,787,1,1
162,64,Maze,0,162062,0,WallAware,1,Greedy,Manhattan,0.3203,1875,9,787,1,1
162,64,Maze,0,162062,0,WallAware,1,A*,WallAware,0.5176,1921,8,787,1,1
162,64,Maze,0,162062,0,WallAware,1,BiA*,WallAware,0.3532,1585,14,787,1,1
163,64,Maze,0,163063,0,WallAware,1,BFS,None,0.2735,1912,8,891,1,1
163,64,Maze,0,163063,0,WallAware,1,Dijkstra,None,0.3467,1912,7,891,1,1
163,64,Maze,0,163063,0,WallAware,1,Greedy,Manhattan,0.2509,1272,11,891,1,1
163,64,Maze,0,163063,0,WallAware,1,A*,WallAware,0.6088,1910,10,891,1,1
163,64,Maze,0,163063,0,WallAware,1,BiA*,WallAware,0.3796,1587,11,891,1,1
164,64,Maze,0,164064,0,WallAware,1,BFS,None,0.2503,1913,10,513,1,1
164,64,Maze,0,164064,0,WallAware,1,Dijkstra,None,0.3205,1913,9,513,1,1
164,64,Maze,0,164064,0,WallAware,1,Greedy,Manhattan,0.2410,1349,12,513,1,1
164,64,Maze,0,164064,0,WallAware,1,A*,WallAware,0.3923,1845,11,513,1,1
164,64,Maze,0,164064,0,WallAware,1,BiA*,WallAware,0.2385,1040,10,513,1,1
165,64,Maze,0,165065,0,WallAware,1,BFS,None,0.2468,1921,10,606,1,1
165,64,Maze,0,165065,0,WallAware,1,Dijkstra,None,0.3177,1921,9,606,1,1
165,64,Maze,0,165065,0,WallAware,1,Greedy,Manhattan,0.3106,1886,15,606,1,1
165,64,Maze,0,165065,0,WallAware,1,A*,WallAware,0.3804,1921,12,606,1,1
165,64,Maze,0,165065,0,WallAware,1,BiA*,WallAware,0.2975,1402,15,606,1,1
166,64,Maze,0,166066,0,WallAware,1,BFS,None,0.2390,1889,6,867,1,1
166,64,Maze,0,166066,0,WallAware,1,Dijkstra,None,0.3668,1888,5,867,1,1
166,64,Maze,0,166066,0,WallAware,1,Greedy,Manhattan,0.2492,1409,17,867,1,1
166,64,Maze,0,166066,0,WallAware,1,A*,WallAware,0.3707,1842,6,867,1,1
166,64,Maze,0,166066,0,WallAware,1,BiA*,WallAware,0.4016,1888,11,867,1,1
167,64,Maze,0,167067,0,WallAware,1,BFS,None,0.2995,1921,7,1041,1,1
167,64,Maze,0,167067,0,WallAware,1,Dijkstra,None,0.2956,1921,6,1041,1,1
167,64,Maze,0,167067,0,WallAware,1,Greedy,Manhattan,0.3187,1921,10,1041,1,1
167,64,Maze,0,167067,0,WallAware,1,A*,WallAware,0.3730,1921,6,1041,1,1
167,64,Maze,0,167067,0,WallAware,1,BiA*,WallAware,0.3788,1797,9,1041,1,1
168,64,Maze,0,168068,0,WallAware,1,BFS,None,0.2534,1921,7,906,1,1
168,64,Maze,0,168068,0,WallAware,1,Dijkstra,None,0.3054,1921,6,906,1,1
168,64,Maze,0,168068,0,WallAware,1,Greedy,Manhattan,0.2716,1237,18,906,1,1
168,64,Maze,0,168068,0,WallAware,1,A*,WallAware,0.3901,1918,8,906,1,1
168,64,Maze,0,168068,0,WallAware,1,BiA*,WallAware,0.3329,1534,8,906,1,1
169,64,Maze,0,169069,0,WallAware,1,BFS,None,0.2537,1921,8,869,1,1
169,64,Maze,0,169069,0,WallAware,1,Dijkstra,None,0.3179,1921,7,869,1,1
169,64,Maze,0,169069,0,WallAware,1,Greedy,Manhattan,0.3116,1871,7,869,1,1
169,64,Maze,0,169069,0,WallAware,1,A*,WallAware,0.5028,1921,8,869,1,1
169,64,Maze,0,169069,0,WallAware,1,BiA*,WallAware,0.3650,1524,12,869,1,1
170,64,Maze,0,170070,0,WallAware,1,BFS,None,0.2978,1921,12,478,1,1
170,64,Maze,0,170070,0,WallAware,1,Dijkstra,None,0.3835,1921,11,478,1,1
170,64,Maze,0,170070,0,WallAware,1,Greedy,Manhattan,0.1442,714,14,478,1,1
170,64,Maze,0,170070,0,WallAware,1,A*,WallAware,0.4096,1845,12,478,1,1
170,64,Maze,0,170070,0,WallAware,1,BiA*,WallAware,0.2652,1079,10,478,1,1
171,64,Maze,0,171071,0,WallAware,1,BFS,None,0.2710,1921,10,578,1,1
171,64,Maze,0,171071,0,WallAware,1,Dijkstra,None,0.3964,1921,10,578,1,1
171,64,Maze,0,171071,0,WallAware,1,Greedy,Manhattan,0.3685,1487,10,578,1,1
171,64,Maze,0,171071,0,WallAware,1,A*,WallAware,0.3518,1782,8,578,1,1
171,64,Maze,0,171071,0,WallAware,1,BiA*,WallAware,0.3023,1389,16,578,1,1
172,64,Maze,0,172072,0,WallAware,1,BFS,None,0.2384,1921,8,826,1,1
172,64,Maze,0,172072,0,WallAware,1,Dijkstra,None,0.3049,1921,7,826,1,1
172,64,Maze,0,172072,0,WallAware,1,Greedy,Manhattan,0.2502,1535,9,826,1,1
172,64,Maze,0,172072,0,WallAware,1,A*,WallAware,0.3715,1921,13,826,1,1
172,64,Maze,0,172072,0,WallAware,1,BiA*,WallAware,0.4079,1883,17,826,1,1
173,64,Maze,0,173073,0,WallAware,1,BFS,None,0.2335,1921,9,814,1,1
173,64,Maze,0,173073,0,WallAware,1,Dijkstra,None,0.3484,1921,7,814,1,1
173,64,Maze,0,173073,0,WallAware,1,Greedy,Manhattan,0.3098,1907,10,814,1,1
173,64,Maze,0,173073,0,WallAware,1,A*,WallAware,0.3719,1921,10,814,1,1
173,64,Maze,0,173073,0,WallAware,1,BiA*,WallAware,0.3675,1747,13,814,1,1
174,64,Maze,0,174074,0,WallAware,1,BFS,None,0.2885,1921,8,918,1,1
174,64,Maze,0,174074,0,WallAware,1,Dijkstra,None,0.3107,1921,7,918,1,1
174,64,Maze,0,174074,0,WallAware,1,Greedy,Manhattan,0.3959,1842,7,918,1,1
174,64,Maze,0,174074,0,WallAware,1,A*,WallAware,0.3818,1921,8,918,1,1
174,64,Maze,0,174074,0,WallAware,1,BiA*,WallAware,0.3280,1550,8,918,1,1
175,64,Maze,0,175075,0,WallAware,1,BFS,None,0.2387,1921,9,880,1,1
175,64,Maze,0,175075,0,WallAware,1,Dijkstra,None,0.3011,1921,9,880,1,1
175,64,Maze,0,175075,0,WallAware,1,Greedy,Manhattan,0.3565,1895,9,880,1,1
175,64,Maze,0,175075,0,WallAware,1,A*,WallAware,0.3688,1921,9,880,1,1
175,64,Maze,0,175075,0,WallAware,1,BiA*,WallAware,0.3197,1509,10,880,1,1
176,64,Maze,0,176076,0,WallAware,1,BFS,None,0.2388,1921,8,849,1,1
176,64,Maze,0,176076,0,WallAware,1,Dijkstra,None,0.3029,1921,7,849,1,1
176,64,Maze,0,176076,0,WallAware,1,Greedy,Manhattan,0.3160,1836,10,849,1,1
176,64,Maze,0,176076,0,WallAware,1,A*,WallAware,0.3788,1921,8,849,1,1
176,64,Maze,0,176076,0,WallAware,1,BiA*,WallAware,0.3936,1654,12,849,1,1
177,64,Maze,0,177077,0,WallAware,1,BFS,None,0.2381,1921,9,727,1,1
177,64,Maze,0,177077,0,WallAware,1,Dijkstra,None,0.3100,1921,8,727,1,1
177,64,Maze,0,177077,0,WallAware,1,Greedy,Manhattan,0.3091,1903,11,727,1,1
177,64,Maze,0,177077,0,WallAware,1,A*,WallAware,0.3723,1921,9,727,1,1
177,64,Maze,0,177077,0,WallAware,1,BiA*,WallAware,0.2914,1379,11,727,1,1
178,64,Maze,0,178078,0,WallAware,1,BFS,None,0.3371,1916,8,809,1,1
178,64,Maze,0,178078,0,WallAware,1,Dijkstra,None,0.3646,1916,7,809,1,1
178,64,Maze,0,178078,0,WallAware,1,Greedy,Manhattan,0.3440,1748,13,809,1,1
178,64,Maze,0,178078,0,WallAware,1,A*,WallAware,0.4413,1905,11,809,1,1
178,64,Maze,0,178078,0,WallAware,1,BiA*,WallAware,0.4283,1619,11,809,1,1
179,64,Maze,0,179079,0,WallAware,1,BFS,None,0.3230,1907,8,537,1,1
179,64,Maze,0,179079,0,WallAware,1,Dijkstra,None,0.4175,1904,7,537,1,1
179,64,Maze,0,179079,0,WallAware,1,Greedy,Manhattan,0.1835,736,17,537,1,1
179,64,Maze,0,179079,0,WallAware,1,A*,WallAware,0.4995,1894,9,537,1,1
179,64,Maze,0,179079,0,WallAware,1,BiA*,WallAware,0.4820,1395,13,537,1,1
180,64,Maze,0,180080,0,WallAware,1,BFS,None,0.3054,1921,8,892,1,1
180,64,Maze,0,180080,0,WallAware,1,Dijkstra,None,0.4762,1921,6,892,1,1
180,64,Maze,0,180080,0,WallAware,1,Greedy,Manhattan,0.3654,1849,9,892,1,1
180,64,Maze,0,180080,0,WallAware,1,A*,WallAware,0.4581,1921,8,892,1,1
180,64,Maze,0,180080,0,WallAware,1,BiA*,WallAware,0.3815,1607,11,892,1,1
181,64,Maze,0,181081,0,WallAware,1,BFS,None,0.3295,1921,7,847,1,1
181,64,Maze,0,181081,0,WallAware,1,Dijkstra,None,0.3682,1921,7,847,1,1
181,64,Maze,0,181081,0,WallAware,1,Greedy,Manhattan,0.3243,1649,15,847,1,1
181,64,Maze,0,181081,0,WallAware,1,A*,WallAware,0.3907,1918,11,847,1,1
181,64,Maze,0,181081,0,WallAware,1,BiA*,WallAware,0.3692,1710,12,847,1,1
182,64,Maze,0,182082,0,WallAware,1,BFS,None,0.2557,1921,11,531,1,1
182,64,Maze,0,182082,0,WallAware,1,Dijkstra,None,0.3230,1921,10,531,1,1
182,64,Maze,0,182082,0,WallAware,1,Greedy,Manhattan,0.2477,1332,12,531,1,1
182,64,Maze,0,182082,0,WallAware,1,A*,WallAware,0.5128,1921,13,531,1,1
182,64,Maze,0,182082,0,WallAware,1,BiA*,WallAware,0.2892,1150,15,531,1,1
183,64,Maze,0,183083,0,WallAware,1,BFS,None,0.2666,1916,9,532,1,1
183,64,Maze,0,183083,0,WallAware,1,Dijkstra,None,0.3574,1918,8,532,1,1
183,64,Maze,0,183083,0,WallAware,1,Greedy,Manhattan,0.2833,1096,16,532,1,1
183,64,Maze,0,183083,0,WallAware,1,A*,WallAware,0.4186,1846,8,532,1,1
183,64,Maze,0,183083,0,WallAware,1,BiA*,WallAware,0.4107,1412,12,532,1,1
184,64,Maze,0,184084,0,WallAware,1,BFS,None,0.2500,1913,6,1056,1,1
184,64,Maze,0,184084,0,WallAware,1,Dijkstra,None,0.3198,1911,5,1056,1,1
184,64,Maze,0,184084,0,WallAware,1,Greedy,Manhattan,0.2948,1722,16,1056,1,1
184,64,Maze,0,184084,0,WallAware,1,A*,WallAware,0.3697,1881,7,1056,1,1
184,64,Maze,0,184084,0,WallAware,1,BiA*,WallAware,0.4065,1922,11,1056,1,1
185,64,Maze,0,185085,0,WallAware,1,BFS,None,0.2367,1908,9,628,1,1
185,64,Maze,0,185085,0,WallAware,1,Dijkstra,None,0.3078,1909,8,628,1,1
185,64,Maze,0,185085,0,WallAware,1,Greedy,Manhattan,0.2788,1687,12,628,1,1
185,64,Maze,0,185085,0,WallAware,1,A*,WallAware,0.3699,1853,9,628,1,1
185,64,Maze,0,185085,0,WallAware,1,BiA*,WallAware,0.3671,1711,13,628,1,1
186,64,Maze,0,186086,0,WallAware,1,BFS,None,0.2365,1921,8,1038,1,1
186,64,Maze,0,186086,0,WallAware,1,Dijkstra,None,0.2959,1921,6,1038,1,1
186,64,Maze,0,186086,0,WallAware,1,Greedy,Manhattan,0.3079,1906,8,1038,1,1
186,64,Maze,0,186086,0,WallAware,1,A*,WallAware,0.3625,1921,7,1038,1,1
186,64,Maze,0,186086,0,WallAware,1,BiA*,WallAware,0.3975,1896,10,1038,1,1
187,64,Maze,0,187087,0,WallAware,1,BFS,None,0.2690,1921,9,588,1,1
187,64,Maze,0,187087,0,WallAware,1,Dijkstra,None,0.3727,1921,8,588,1,1
187,64,Maze,0,187087,0,WallAware,1,Greedy,Manhattan,0.3155,1465,10,588,1,1
187,64,Maze,0,187087,0,WallAware,1,A*,WallAware,0.4615,1908,10,588,1,1
187,64,Maze,0,187087,0,WallAware,1,BiA*,WallAware,0.3995,1489,12,588,1,1
188,64,Maze,0,188088,0,WallAware,1,BFS,None,0.4274,1921,9,712,1,1
188,64,Maze,0,188088,0,WallAware,1,Dijkstra,None,0.3586,1921,8,712,1,1
188,64,Maze,0,188088,0,WallAware,1,Greedy,Manhattan,0.3572,1825,16,712,1,1
188,64,Maze,0,188088,0,WallAware,1,A*,WallAware,0.4207,1921,10,712,1,1
188,64,Maze,0,188088,0,WallAware,1,BiA*,WallAware,0.3699,1468,14,712,1,1
189,64,Maze,0,189089,0,WallAware,1,BFS,None,0.2991,1921,9,760,1,1
189,64,Maze,0,189089,0,WallAware,1,Dijkstra,None,0.3654,1921,8,760,1,1
189,64,Maze,0,189089,0,WallAware,1,Greedy,Manhattan,0.3430,1769,13,760,1,1
189,64,Maze,0,189089,0,WallAware,1,A*,WallAware,0.5192,1921,13,760,1,1
189,64,Maze,0,189089,0,WallAware,1,BiA*,WallAware,0.4539,1789,27,760,1,1
190,64,Maze,0,190090,0,WallAware,1,BFS,None,0.2441,1921,8,704,1,1
190,64,Maze,0,190090,0,WallAware,1,Dijkstra,None,0.3086,1921,8,704,1,1
190,64,Maze,0,190090,0,WallAware,1,Greedy,Manhattan,0.3162,1862,7,704,1,1
190,64,Maze,0,190090,0,WallAware,1,A*,WallAware,0.3978,1921,10,704,1,1
190,64,Maze,0,190090,0,WallAware,1,BiA*,WallAware,0.4534,1777,12,704,1,1
191,64,Maze,0,191091,0,WallAware,1,BFS,None,0.2476,1921,9,676,1,1
191,64,Maze,0,191091,0,WallAware,1,Dijkstra,None,0.3251,1921,9,676,1,1
191,64,Maze,0,191091,0,WallAware,1,Greedy,Manhattan,0.1351,879,6,676,1,1
191,64,Maze,0,191091,0,WallAware,1,A*,WallAware,0.3800,1921,8,676,1,1
191,64,Maze,0,191091,0,WallAware,1,BiA*,WallAware,0.3259,1278,11,676,1,1
192,64,Maze,0,192092,0,WallAware,1,BFS,None,0.2903,1914,9,876,1,1
192,64,Maze,0,192092,0,WallAware,1,Dijkstra,None,0.3415,1913,8,876,1,1
192,64,Maze,0,192092,0,WallAware,1,Greedy,Manhattan,0.3482,1771,19,876,1,1
192,64,Maze,0,192092,0,WallAware,1,A*,WallAware,0.4532,1901,8,876,1,1
192,64,Maze,0,192092,0,WallAware,1,BiA*,WallAware,0.3945,1540,12,876,1,1
193,64,Maze,0,193093,0,WallAware,1,BFS,None,0.2947,1921,10,599,1,1
193,64,Maze,0,193093,0,WallAware,1,Dijkstra,None,0.4010,1921,9,599,1,1
193,64,Maze,0,193093,0,WallAware,1,Greedy,Manhattan,0.2812,1367,17,599,1,1
193,64,Maze,0,193093,0,WallAware,1,A*,WallAware,0.4253,1834,10,599,1,1
193,64,Maze,0,193093,0,WallAware,1,BiA*,WallAware,0.3401,1309,13,599,1,1
194,64,Maze,0,194094,0,WallAware,1,BFS,None,0.2725,1899,7,873,1,1
194,64,Maze,0,194094,0,WallAware,1,Dijkstra,None,0.4978,1898,6,873,1,1
194,64,Maze,0,194094,0,WallAware,1,Greedy,Manhattan,0.2344,1267,12,873,1,1
194,64,Maze,0,194094,0,WallAware,1,A*,WallAware,0.3834,1735,12,873,1,1
194,64,Maze,0,194094,0,WallAware,1,BiA*,WallAware,0.5181,1804,15,873,1,1
195,64,Maze,0,195095,0,WallAware,1,BFS,None,0.3288,1921,9,817,1,1
195,64,Maze,0,195095,0,WallAware,1,Dijkstra,None,0.3351,1921,7,817,1,1
195,64,Maze,0,195095,0,WallAware,1,Greedy,Manhattan,0.2740,1619,17,817,1,1
195,64,Maze,0,195095,0,WallAware,1,A*,WallAware,0.3875,1914,8,817,1,1
195,64,Maze,0,195095,0,WallAware,1,BiA*,WallAware,0.3538,1657,11,817,1,1
196,64,Maze,0,196096,0,WallAware,1,BFS,None,0.2720,1921,7,937,1,1
196,64,Maze,0,196096,0,WallAware,1,Dijkstra,None,0.3581,1921,6,937,1,1
196,64,Maze,0,196096,0,WallAware,1,Greedy,Manhattan,0.3447,1921,10,937,1,1
196,64,Maze,0,196096,0,WallAware,1,A*,WallAware,0.5464,1921,7,937,1,1
196,64,Maze,0,196096,0,WallAware,1,BiA*,WallAware,0.3362,1487,11,937,1,1
197,64,Maze,0,197097,0,WallAware,1,BFS,None,0.3060,1921,8,649,1,1
